filename,category,pair_id,pair_expected_better,notes
interiors/mit_indoor67_kitchen_img_0087_d414e6fa56_kitchen.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/kitchen/IMG_0087.jpg
interiors/mit_indoor67_meeting_room_board_de67f8306f_meeting_room.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/meeting_room/Board_Room.jpg
interiors/mit_indoor67_office_despacho_1f9eb21bee_office.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/office/despacho.jpg
interiors/mit_indoor67_waitingroom_awmg_w_ed5e444a1b_waitingroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/waitingroom/AWMG_Waiting.jpg
interiors/mit_indoor67_auditorium_5189643_c89c947395_auditorium.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/auditorium/518964327_72ac53c57a_o_1__13.jpg
interiors/mit_indoor67_bathroom_img_1253_47f23f1600_bathroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_1253.jpg
interiors/mit_indoor67_computerroom_cejba_e7bed69291_computerroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/computerroom/CEJBA_sala_camputadoras.jpg
interiors/mit_indoor67_kitchen_img_2431_7e366e29a5_kitchen.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/kitchen/IMG_2431.jpg
interiors/mit_indoor67_mall_386349_9fad209d90_mall.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/mall/386349.jpg
interiors/mit_indoor67_bathroom_img_1313_07beaa2695_bathroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_1313.jpg
interiors/mit_indoor67_fastfood_restauran_563ec6a8ef_fastfood_restaurant.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/fastfood_restaurant/32_The_Angkor_Fast_Food_Restaurant.jpg
interiors/mit_indoor67_hairsalon_15811af3_60c83f98c2_hairsalon.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/hairsalon/15811af39acf40ff5a2ed4fe9308117e4ae64a_3.jpg
interiors/mit_indoor67_kitchen_img_2433_272236bf19_kitchen.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/kitchen/IMG_2433.jpg
interiors/mit_indoor67_restaurant_comfort_d11deea725_restaurant.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/restaurant/ComfortSuites_MEETINGM.jpg
interiors/mit_indoor67_bathroom_img_1340_6b779a8d35_bathroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_1340.jpg
interiors/mit_indoor67_kitchen_img_3734_4b8fe6110a_kitchen.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/kitchen/IMG_3734.jpg
interiors/mit_indoor67_mall_4984307_3dadbf5263_mall.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/mall/4984307.jpg
interiors/mit_indoor67_studiomusic_beach__bd224e4cc1_studiomusic.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/studiomusic/Beach_Studio.jpg
interiors/mit_indoor67_bathroom_img_1341_9cb78a98d0_bathroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_1341.jpg
interiors/mit_indoor67_corridor_3_17_05_3_0e83c1b214_corridor.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/corridor/3_17_05_3rd_Fooor_South_Corridor.jpg
interiors/mit_indoor67_garage_basement_2_b3d1e14745_garage.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/garage/Basement_2_.jpg
interiors/mit_indoor67_kitchen_img_3994_3af972c3de_kitchen.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/kitchen/IMG_3994.jpg
nature_glass/mit_indoor67_nursery_2190204970_0072881d26_nursery.png,nature_glass,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/nursery/2190204970_7b449af783_o.jpg
interiors/mit_indoor67_bathroom_img_1343_ca788208d7_bathroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_1343.jpg
interiors/mit_indoor67_kitchen_img_9003_94ab265036_kitchen.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/kitchen/IMG_9003.jpg
interiors/mit_indoor67_locker_room_locker_69f4044f7d_locker_room.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/locker_room/locker_room_google_0017.jpg
interiors/mit_indoor67_bathroom_img_1559_26a0418977_bathroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_1559.jpg
interiors/mit_indoor67_bathroom_img_1560_1e8754dc84_bathroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_1560.jpg
interiors/mit_indoor67_bathroom_img_1701_bbf3f7701f_bathroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_1701.jpg
interiors/mit_indoor67_bedroom_deluxe_roo_0a49c5a670_bedroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bedroom/Deluxe_room.jpg
interiors/mit_indoor67_bathroom_img_1703_3a8d216597_bathroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_1703.jpg
interiors/mit_indoor67_laundromat_4_vono_d3ee7a9797_laundromat.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/laundromat/4_vono.jpg
interiors/mit_indoor67_locker_room_locker_631b6277c5_locker_room.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/locker_room/locker_room_google_0021.jpg
interiors/mit_indoor67_restaurant_l_amade_e8fa31cdd7_restaurant.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/restaurant/L_Amadeus_Salle_de_Restaurant.jpg
collections/mit_indoor67_toystore_281568964_1e81a21f8d_toystore.png,collections,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/toystore/281568964_bb524a3c9e_o.jpg
interiors/mit_indoor67_warehouse_warehous_9660216ef7_warehouse.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/warehouse/warehouse_0021.jpg
interiors/mit_indoor67_bathroom_img_1704_b529e0a032_bathroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_1704.jpg
interiors/mit_indoor67_elevator_elevator__33bbdd79a9_elevator.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/elevator/elevator_google_0022.jpg
interiors/mit_indoor67_kindergarden_dsc01_47d0a6c2a2_kindergarden.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/kindergarden/DSC01105.jpg
interiors/mit_indoor67_bathroom_img_2332_74d342dfde_bathroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_2332.jpg
interiors/mit_indoor67_classroom_dcp_1461_b4791a8251_classroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/classroom/DCP_1461grande.jpg
interiors/mit_indoor67_corridor_blue_peac_5d4722a5f6_corridor.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/corridor/Blue_Peach_Corridor.jpg
interiors/mit_indoor67_fastfood_restauran_7d02556e1a_fastfood_restaurant.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/fastfood_restaurant/99004_inside.jpg
interiors/mit_indoor67_inside_bus_inside__41a8e78009_inside_bus.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/inside_bus/inside_bus_023.jpg
interiors/mit_indoor67_bathroom_img_2334_f6e589c33a_bathroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_2334.jpg
interiors/mit_indoor67_bedroom_img_0025_171818cf83_bedroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bedroom/IMG_0025.jpg
interiors/mit_indoor67_garage_garage890_e2daa844ca_garage.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/garage/Garage890.jpg
interiors/mit_indoor67_laundromat_5_sgw9_f26e5b00f5_laundromat.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/laundromat/5_sgw9.jpg
interiors/mit_indoor67_bathroom_img_2335_fc2debd8b6_bathroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_2335.jpg
interiors/mit_indoor67_bedroom_img_0026_ff7304d410_bedroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bedroom/IMG_0026.jpg
interiors/mit_indoor67_elevator_elevator__c00e3916eb_elevator.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/elevator/elevator_google_0025.jpg
interiors/mit_indoor67_locker_room_locker_f41daf6dea_locker_room.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/locker_room/locker_room_google_0025.jpg
interiors/mit_indoor67_bathroom_img_2437_e665b86bca_bathroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_2437.jpg
interiors/mit_indoor67_bedroom_img_0028_402ae99275_bedroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bedroom/IMG_0028.jpg
collections/mit_indoor67_clothingstore_klei_199b987c39_clothingstore.png,collections,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/clothingstore/Kleidung1.jpg
interiors/mit_indoor67_laboratorywet_labo_9867a6b1bf_laboratorywet.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/laboratorywet/laboratorio_quimica_06_04_altavista.jpg
interiors/mit_indoor67_mall_buenos_aires__fb1fffdf82_mall.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/mall/Buenos_Aires_shopping_center_2_.jpg
interiors/mit_indoor67_restaurant_kitchen_beb14d29a1_restaurant_kitchen.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/restaurant_kitchen/restaurant_kitchen_google_0026.jpg
interiors/mit_indoor67_bathroom_img_2438_d307997778_bathroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_2438.jpg
interiors/mit_indoor67_bedroom_img_0991_7c554878ee_bedroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bedroom/IMG_0991.jpg
interiors/mit_indoor67_corridor_corridor0_902ec84da6_corridor.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/corridor/CORRIDOR07.jpg
interiors/mit_indoor67_kindergarden_img_1_787801f53d_kindergarden.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/kindergarden/IMG_1073.jpg
interiors/mit_indoor67_bathroom_img_2439_1d4683995c_bathroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_2439.jpg
interiors/mit_indoor67_bedroom_img_0994_57332703e8_bedroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bedroom/IMG_0994.jpg
interiors/mit_indoor67_bathroom_img_2831_3d5798a8bb_bathroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_2831.jpg
interiors/mit_indoor67_bedroom_img_1078_339e4a1c68_bedroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bedroom/IMG_1078.jpg
interiors/mit_indoor67_inside_bus_inside__930e052f74_inside_bus.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/inside_bus/inside_bus_029.jpg
interiors/mit_indoor67_restaurant_kitchen_ad4fc3ac48_restaurant_kitchen.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/restaurant_kitchen/restaurant_kitchen_google_0029.jpg
interiors/mit_indoor67_studiomusic_record_acd1ebc70b_studiomusic.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/studiomusic/RecordingStudio.jpg
interiors/mit_indoor67_bathroom_img_3018_9ee57001bb_bathroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_3018.jpg
interiors/mit_indoor67_bedroom_img_1079_d3ed38b16f_bedroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bedroom/IMG_1079.jpg
interiors/mit_indoor67_elevator_elevator__7a054965f3_elevator.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/elevator/elevator_google_0030.jpg
interiors/mit_indoor67_bathroom_img_3024_a2846df3f6_bathroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_3024.jpg
interiors/mit_indoor67_bedroom_img_1080_16ab1efb82_bedroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bedroom/IMG_1080.jpg
interiors/mit_indoor67_office_homeoff012_43f0dde64d_office.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/office/homeoff012.jpg
interiors/mit_indoor67_studiomusic_sala_d_4b04233b22_studiomusic.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/studiomusic/Sala_de_actuacion.jpg
interiors/mit_indoor67_bathroom_img_3208_f53561e0c5_bathroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_3208.jpg
interiors/mit_indoor67_bedroom_img_1081_fae183ab0c_bedroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bedroom/IMG_1081.jpg
interiors/mit_indoor67_hospitalroom_img_0_44cc5d0fa4_hospitalroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/hospitalroom/IMG_0453.jpg
interiors/mit_indoor67_mall_galleria_at_s_e3d6cb7126_mall.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/mall/Galleria_at_Sunset_11.jpg
interiors/mit_indoor67_meeting_room_meeti_3cc2bf8398_meeting_room.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/meeting_room/Meeting Room.JPG
interiors/mit_indoor67_poolinside_p105021_2c1bd606d0_poolinside.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/poolinside/P1050218.jpg
interiors/mit_indoor67_tv_studio_b050524a_be26c7912f_tv_studio.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/tv_studio/b050524a_80_.jpg
interiors/mit_indoor67_bathroom_img_3211_2b05235cf6_bathroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_3211.jpg
interiors/mit_indoor67_bedroom_img_1098_b06af76776_bedroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bedroom/IMG_1098.jpg
interiors/mit_indoor67_casino_casino_0033_5e7e5f478a_casino.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/casino/casino_0033.jpg
interiors/mit_indoor67_laundromat_catskil_fcf5e34dae_laundromat.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/laundromat/Catskill_Hall_Laundry_Room.jpg
interiors/mit_indoor67_bathroom_img_3270_99f58d93f4_bathroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_3270.jpg
interiors/mit_indoor67_bedroom_img_1245_8052010f9c_bedroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bedroom/IMG_1245.jpg
interiors/mit_indoor67_elevator_elevator__543359b5ba_elevator.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/elevator/elevator_google_0034.jpg
interiors/mit_indoor67_fastfood_restauran_82da488b8d_fastfood_restaurant.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/fastfood_restaurant/Carl_s_Jr_Green_Burrito_counter_in_SSF.jpg
interiors/mit_indoor67_locker_room_locker_ca68b1af91_locker_room.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/locker_room/locker_room_google_0034.jpg
interiors/mit_indoor67_office_img_0011_c83ea76263_office.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/office/img_0011.jpg
collections/mit_indoor67_toystore_cimg3313_eda88a5d4e_toystore.png,collections,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/toystore/CIMG3313.jpg
interiors/mit_indoor67_bathroom_img_3272_217d644832_bathroom.png,interiors,,unknown,source=mit_indoor67; mit_indoor67 research licence; by dataset; /Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_3272.jpg
