filename,source,source_id,creator,license,license_url,orig_url,width,height,sha256,query,collected_utc,gdrive_path
interiors/mit_indoor67_inside_subway_insi_5bd49422a5_inside_subway.png,mit_indoor67,inside_subway_inside_subway_0010,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/inside_subway/inside_subway_0010.jpg,2125,1417,7bd2596fa87159dd5c481f90780022af95187ef023ed88982298fab975ea3cb9,inside_subway,2026-07-20T18:20:59+00:00,
interiors/mit_indoor67_locker_room_locker_3beac55df6_locker_room.png,mit_indoor67,locker_room_locker_room_google_0010,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/locker_room/locker_room_google_0010.jpg,1600,1200,30586cec089c55dad09bd109549ab36ee25fd530b66aa6345961e855e550222e,locker_room,2026-07-20T18:20:59+00:00,
interiors/mit_indoor67_bathroom_img_1085_0c81db3f23_bathroom.png,mit_indoor67,bathroom_IMG_1085,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_1085.jpg,1536,2048,ba3e4e58f1c26d4920556bd243f0d15c7d767690f59839cd0f6b9162052c89da,bathroom,2026-07-20T18:21:00+00:00,
interiors/mit_indoor67_tv_studio_22290940_604f1e7c02_tv_studio.png,mit_indoor67,tv_studio_2229094096_f150a1f1ab_o_16_,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/tv_studio/2229094096_f150a1f1ab_o_16_.jpg,3408,2282,62d6de54932afc23042fb2cb45bc54c10316753841d3c4cef1f7f04eda35bd84,tv_studio,2026-07-20T18:21:01+00:00,
collections/mit_indoor67_videostore_dscn346_1208987e35_videostore.png,mit_indoor67,videostore_DSCN3466,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/videostore/DSCN3466.jpg,1600,1197,3927e383892cb8252ad9b7c3f4e898582c3f89f15397838786515717e728d785,videostore,2026-07-20T18:21:02+00:00,
interiors/mit_indoor67_bathroom_img_1252_c9d24646bb_bathroom.png,mit_indoor67,bathroom_IMG_1252,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_1252.jpg,1536,2048,b7672d46547794fefd06cd118b02307c7fe997dcb2d8c5ee3e6c05e582730b34,bathroom,2026-07-20T18:21:02+00:00,
interiors/mit_indoor67_computerroom_bgeog_c8d94447f8_computerroom.png,mit_indoor67,computerroom_BGEOG_salle_informatique,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/computerroom/BGEOG_salle_informatique.jpg,3072,2304,56ae7bb317be4567e6be7876c8bc659e0fee113755dc94c19bcb6287e41e1399,computerroom,2026-07-20T18:21:04+00:00,
interiors/mit_indoor67_kitchen_img_0087_d414e6fa56_kitchen.png,mit_indoor67,kitchen_IMG_0087,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/kitchen/IMG_0087.jpg,2048,1536,b84fc1d32d1662c07b5131b3c56f99946e1c906ac83f300fdda9f5f8cb354a86,kitchen,2026-07-20T18:21:05+00:00,
interiors/mit_indoor67_meeting_room_board_de67f8306f_meeting_room.png,mit_indoor67,meeting_room_Board_Room,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/meeting_room/Board_Room.jpg,2087,1580,39d11f41af0189e876d81c0ab8161f5f9e19d43a27ec5d8f430f46ac0cabedf3,meeting_room,2026-07-20T18:21:06+00:00,
interiors/mit_indoor67_office_despacho_1f9eb21bee_office.png,mit_indoor67,office_despacho,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/office/despacho.jpg,1632,1224,5edf2c1a0df24d1bcff7a236e7fdd7a27df553f7c5f1e43b9bae1c267a97b87e,office,2026-07-20T18:21:06+00:00,
interiors/mit_indoor67_waitingroom_awmg_w_ed5e444a1b_waitingroom.png,mit_indoor67,waitingroom_AWMG_Waiting,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/waitingroom/AWMG_Waiting.jpg,2272,1704,f0456601415b8e3ac15e476df011e54d397586ed6036337c139afb8897512805,waitingroom,2026-07-20T18:21:07+00:00,
interiors/mit_indoor67_auditorium_5189643_c89c947395_auditorium.png,mit_indoor67,auditorium_518964327_72ac53c57a_o_1__13,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/auditorium/518964327_72ac53c57a_o_1__13.jpg,3008,2000,ff14c8384fe8e87e3a56b2bf0ef618667a3da6b83d9e8bfef75588b4b23c4f31,auditorium,2026-07-20T18:21:08+00:00,
interiors/mit_indoor67_bathroom_img_1253_47f23f1600_bathroom.png,mit_indoor67,bathroom_IMG_1253,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_1253.jpg,1536,2048,5aedeb1daa4e51132cb73b23d01f85ae6aa0d515f3f85c03f853bd8a75eeb0d3,bathroom,2026-07-20T18:21:09+00:00,
interiors/mit_indoor67_computerroom_cejba_e7bed69291_computerroom.png,mit_indoor67,computerroom_CEJBA_sala_camputadoras,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/computerroom/CEJBA_sala_camputadoras.jpg,1634,1174,e146bc916ee02aebdcc4d87b2b4a2f007701a82f8c25fe7f08718ef327731b6e,computerroom,2026-07-20T18:21:09+00:00,
interiors/mit_indoor67_kitchen_img_2431_7e366e29a5_kitchen.png,mit_indoor67,kitchen_IMG_2431,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/kitchen/IMG_2431.jpg,2048,1536,8254c716c2b0ffbc131bafdb4c4ee2cfbce2da1ddf08e7ee65c0fa9e980bde97,kitchen,2026-07-20T18:21:10+00:00,
interiors/mit_indoor67_mall_386349_9fad209d90_mall.png,mit_indoor67,mall_386349,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/mall/386349.jpg,2048,1536,9946141462a02c7f2751efdddaf4a12616ee224e999239600895b6ff3922a36c,mall,2026-07-20T18:21:11+00:00,
interiors/mit_indoor67_bathroom_img_1313_07beaa2695_bathroom.png,mit_indoor67,bathroom_IMG_1313,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_1313.jpg,1944,2592,55098f79a90dc988780abc5c650384262f5533b535b1fc0322b2a0ca1bdbeec3,bathroom,2026-07-20T18:21:12+00:00,
interiors/mit_indoor67_fastfood_restauran_563ec6a8ef_fastfood_restaurant.png,mit_indoor67,fastfood_restaurant_32_The_Angkor_Fast_Food_Restaurant,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/fastfood_restaurant/32_The_Angkor_Fast_Food_Restaurant.jpg,1600,1200,c357f96b1fe046d79af1f4eb72f11292aee4d1dd252909b0421939cc34531ecd,fastfood_restaurant,2026-07-20T18:21:12+00:00,
interiors/mit_indoor67_hairsalon_15811af3_60c83f98c2_hairsalon.png,mit_indoor67,hairsalon_15811af39acf40ff5a2ed4fe9308117e4ae64a_3,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/hairsalon/15811af39acf40ff5a2ed4fe9308117e4ae64a_3.jpg,2048,1536,9dfde7ff04a4252f72ec331a46cd07ec475db4695117355dc2c945944d8ead3d,hairsalon,2026-07-20T18:21:13+00:00,
interiors/mit_indoor67_kitchen_img_2433_272236bf19_kitchen.png,mit_indoor67,kitchen_IMG_2433,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/kitchen/IMG_2433.jpg,2048,1536,d4937bfff47d535699545dafc1e2aa0d9843820600656483da5a0ef55a38645c,kitchen,2026-07-20T18:21:14+00:00,
interiors/mit_indoor67_restaurant_comfort_d11deea725_restaurant.png,mit_indoor67,restaurant_ComfortSuites_MEETINGM,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/restaurant/ComfortSuites_MEETINGM.jpg,1414,1122,fe474848bc260176fb1fad9405e2d4710a2a8999ad0acdc267547a456e7368cf,restaurant,2026-07-20T18:21:14+00:00,
interiors/mit_indoor67_bathroom_img_1340_6b779a8d35_bathroom.png,mit_indoor67,bathroom_IMG_1340,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_1340.jpg,2592,1944,b47de0f39d83790d091075aa2595364c454fdead356f26aa69d08063243f3a71,bathroom,2026-07-20T18:21:15+00:00,
interiors/mit_indoor67_kitchen_img_3734_4b8fe6110a_kitchen.png,mit_indoor67,kitchen_IMG_3734,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/kitchen/IMG_3734.jpg,2592,1944,85b36c9049ecb622d9a3f9a9756a871d19ccc3916920aa2c2d6379aa5edac00c,kitchen,2026-07-20T18:21:16+00:00,
interiors/mit_indoor67_mall_4984307_3dadbf5263_mall.png,mit_indoor67,mall_4984307,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/mall/4984307.jpg,1280,1261,945746385d41991545fc316125bafb515d9399b4a8f7ea6d9750ca6633f6396e,mall,2026-07-20T18:21:17+00:00,
interiors/mit_indoor67_studiomusic_beach__bd224e4cc1_studiomusic.png,mit_indoor67,studiomusic_Beach_Studio,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/studiomusic/Beach_Studio.jpg,2048,1536,f6d64e203af55baf86917e45ffda122756604285d433e1032bd11d92e2159c62,studiomusic,2026-07-20T18:21:17+00:00,
interiors/mit_indoor67_bathroom_img_1341_9cb78a98d0_bathroom.png,mit_indoor67,bathroom_IMG_1341,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_1341.jpg,2592,1944,d862db091508630819010c60e52b37cb0a07a0c95c785da26c418c3e45c12806,bathroom,2026-07-20T18:21:19+00:00,
interiors/mit_indoor67_corridor_3_17_05_3_0e83c1b214_corridor.png,mit_indoor67,corridor_3_17_05_3rd_Fooor_South_Corridor,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/corridor/3_17_05_3rd_Fooor_South_Corridor.jpg,2272,1704,d2255b9f25907a6175b80a6f54b4e2fe6d1fa7f4ca439089e846157eb0ac4ca7,corridor,2026-07-20T18:21:20+00:00,
interiors/mit_indoor67_garage_basement_2_b3d1e14745_garage.png,mit_indoor67,garage_Basement_2_,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/garage/Basement_2_.jpg,1600,1200,8b4761838d723ad9ddbcff56f374715915991a1d2775a497f2151eadec8212c8,garage,2026-07-20T18:21:20+00:00,
interiors/mit_indoor67_kitchen_img_3994_3af972c3de_kitchen.png,mit_indoor67,kitchen_IMG_3994,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/kitchen/IMG_3994.jpg,2048,1536,94185bfa1ee5767487fd8a84d4adfdd62b49d1c51bc489959ab9a449241a2864,kitchen,2026-07-20T18:21:21+00:00,
nature_glass/mit_indoor67_nursery_2190204970_0072881d26_nursery.png,mit_indoor67,nursery_2190204970_7b449af783_o,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/nursery/2190204970_7b449af783_o.jpg,3264,2448,9a2ccc773d22160dbf3f9534deb7aa1135ac057b553bdf32053734ff9c3cecea,nursery,2026-07-20T18:21:23+00:00,
interiors/mit_indoor67_bathroom_img_1343_ca788208d7_bathroom.png,mit_indoor67,bathroom_IMG_1343,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_1343.jpg,2592,1944,1bb7833f1c6bfe8decca7cf54a07812da44b454539db543f47ac63097273f01e,bathroom,2026-07-20T18:21:24+00:00,
interiors/mit_indoor67_kitchen_img_9003_94ab265036_kitchen.png,mit_indoor67,kitchen_IMG_9003,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/kitchen/IMG_9003.jpg,2592,1944,af2fd9d198228087359e6fc83b470a1c233249cfb1f6b8f5da68eabf39877088,kitchen,2026-07-20T18:21:25+00:00,
interiors/mit_indoor67_locker_room_locker_69f4044f7d_locker_room.png,mit_indoor67,locker_room_locker_room_google_0017,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/locker_room/locker_room_google_0017.jpg,1600,1200,13f9eda317b496bf7252a4e3691be464af8db44a6f5215beacde81810352cc76,locker_room,2026-07-20T18:21:26+00:00,
interiors/mit_indoor67_bathroom_img_1559_26a0418977_bathroom.png,mit_indoor67,bathroom_IMG_1559,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_1559.jpg,1944,2592,e5f22845bd42a6261a918b358f23d74e1bd0fc60996c543dd2c5c7e698418f3b,bathroom,2026-07-20T18:21:27+00:00,
interiors/mit_indoor67_bathroom_img_1560_1e8754dc84_bathroom.png,mit_indoor67,bathroom_IMG_1560,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_1560.jpg,1944,2592,5cb7c963dc71998a1b008d15cca41745c040d1135604588a3db6fb708d7cfad0,bathroom,2026-07-20T18:21:28+00:00,
interiors/mit_indoor67_bathroom_img_1701_bbf3f7701f_bathroom.png,mit_indoor67,bathroom_IMG_1701,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_1701.jpg,2592,1944,40db4305c00894016d9d73dec00516ed34e51b8b458d09355b005e0732b0be2a,bathroom,2026-07-20T18:21:29+00:00,
interiors/mit_indoor67_bedroom_deluxe_roo_0a49c5a670_bedroom.png,mit_indoor67,bedroom_Deluxe_room,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bedroom/Deluxe_room.jpg,2137,1553,fe813336b5c81fe2b6db7b058be1ae5582f4b8d39d6710b6ff34b954a8dc3401,bedroom,2026-07-20T18:21:30+00:00,
interiors/mit_indoor67_bathroom_img_1703_3a8d216597_bathroom.png,mit_indoor67,bathroom_IMG_1703,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_1703.jpg,1944,2592,3be973d6e1aba93b5de59a72202c781278a8d3ba884fc9de6f2bbdaa17ec3de1,bathroom,2026-07-20T18:21:32+00:00,
interiors/mit_indoor67_laundromat_4_vono_d3ee7a9797_laundromat.png,mit_indoor67,laundromat_4_vono,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/laundromat/4_vono.jpg,2048,1536,b3158e4b81a9647ab04e44a5face1c83c0db936dc6e441dc9a3298272232d1f8,laundromat,2026-07-20T18:21:32+00:00,
interiors/mit_indoor67_locker_room_locker_631b6277c5_locker_room.png,mit_indoor67,locker_room_locker_room_google_0021,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/locker_room/locker_room_google_0021.jpg,2400,1800,f0c0b5b561cdba41eff9a2ab722194524f48e1effaef3ff559945f6cc7cd6037,locker_room,2026-07-20T18:21:33+00:00,
interiors/mit_indoor67_restaurant_l_amade_e8fa31cdd7_restaurant.png,mit_indoor67,restaurant_L_Amadeus_Salle_de_Restaurant,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/restaurant/L_Amadeus_Salle_de_Restaurant.jpg,2693,1808,cb38dec1e2e2765c3bcd39f4f0d76c9b3a18ce32fffca0c70056be077312319e,restaurant,2026-07-20T18:21:34+00:00,
collections/mit_indoor67_toystore_281568964_1e81a21f8d_toystore.png,mit_indoor67,toystore_281568964_bb524a3c9e_o,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/toystore/281568964_bb524a3c9e_o.jpg,1600,1056,e1c1fa5bbd3f90ff5d360238b81561d1bed1e1eed8a35a951939eac903a584a4,toystore,2026-07-20T18:21:34+00:00,
interiors/mit_indoor67_warehouse_warehous_9660216ef7_warehouse.png,mit_indoor67,warehouse_warehouse_0021,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/warehouse/warehouse_0021.jpg,2048,1536,960f406ff4fbb57ee2d81c188e6a9251dbf11e304b5e33f4a9776c7ba72c9186,warehouse,2026-07-20T18:21:35+00:00,
interiors/mit_indoor67_bathroom_img_1704_b529e0a032_bathroom.png,mit_indoor67,bathroom_IMG_1704,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_1704.jpg,2592,1944,6c833bd92ca30c8a3afe9fca23fa3481d6e37362b1fd0a261732a6b242d6272e,bathroom,2026-07-20T18:21:36+00:00,
interiors/mit_indoor67_elevator_elevator__33bbdd79a9_elevator.png,mit_indoor67,elevator_elevator_google_0022,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/elevator/elevator_google_0022.jpg,1600,1200,25210953e73404a026c6d1fa64962e39d15f29366ebaad0e8e7743afa0fd9358,elevator,2026-07-20T18:21:37+00:00,
interiors/mit_indoor67_kindergarden_dsc01_47d0a6c2a2_kindergarden.png,mit_indoor67,kindergarden_DSC01105,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/kindergarden/DSC01105.jpg,1280,1024,6b2da379b03d87a35b334c6b6f73617a767a3bc31490bc7eb6ef7297e7d921af,kindergarden,2026-07-20T18:21:37+00:00,
interiors/mit_indoor67_bathroom_img_2332_74d342dfde_bathroom.png,mit_indoor67,bathroom_IMG_2332,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_2332.jpg,1536,2048,3a03918dd954712c3db83a8dead63a8796a3574efb78117331854897192381a4,bathroom,2026-07-20T18:21:38+00:00,
interiors/mit_indoor67_classroom_dcp_1461_b4791a8251_classroom.png,mit_indoor67,classroom_DCP_1461grande,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/classroom/DCP_1461grande.jpg,1800,1200,dc4619e40584d4122ba60cbb368c6553db9ca322ae218fd6de1572874fb25490,classroom,2026-07-20T18:21:39+00:00,
interiors/mit_indoor67_corridor_blue_peac_5d4722a5f6_corridor.png,mit_indoor67,corridor_Blue_Peach_Corridor,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/corridor/Blue_Peach_Corridor.jpg,3008,2000,fb7a757865d0019672ce207d28b529a3b919aa2000c1f0676131562b368900cc,corridor,2026-07-20T18:21:40+00:00,
interiors/mit_indoor67_fastfood_restauran_7d02556e1a_fastfood_restaurant.png,mit_indoor67,fastfood_restaurant_99004_inside,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/fastfood_restaurant/99004_inside.jpg,2048,1536,5f7f2026e99421986856af96df6be2ebc0e694b4deb148b45aa322a7c44c764e,fastfood_restaurant,2026-07-20T18:21:40+00:00,
interiors/mit_indoor67_inside_bus_inside__41a8e78009_inside_bus.png,mit_indoor67,inside_bus_inside_bus_023,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/inside_bus/inside_bus_023.jpg,1790,1201,8de836c843e46061ea394fdf41001770689be05b3b36969b78b6dd148e4f2743,inside_bus,2026-07-20T18:21:41+00:00,
interiors/mit_indoor67_bathroom_img_2334_f6e589c33a_bathroom.png,mit_indoor67,bathroom_IMG_2334,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_2334.jpg,1536,2048,8eb3ffdbddf6124fa9183eb25590978e831fa7ab0a401bf6c0f67dee2d8e5fa3,bathroom,2026-07-20T18:21:42+00:00,
interiors/mit_indoor67_bedroom_img_0025_171818cf83_bedroom.png,mit_indoor67,bedroom_IMG_0025,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bedroom/IMG_0025.jpg,2048,1536,6c23cb86107ff645805b155e4bd580ab81dcb37baf05f00db870bb05cfd36644,bedroom,2026-07-20T18:21:42+00:00,
interiors/mit_indoor67_garage_garage890_e2daa844ca_garage.png,mit_indoor67,garage_Garage890,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/garage/Garage890.jpg,1600,1200,954aeda0078940d7a2a6e6ac324c3cbeb47ee6a25390909c1f6298eb41823bb9,garage,2026-07-20T18:21:43+00:00,
interiors/mit_indoor67_laundromat_5_sgw9_f26e5b00f5_laundromat.png,mit_indoor67,laundromat_5_sgw9,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/laundromat/5_sgw9.jpg,2048,1536,78385dba8cd621a1a333aec66441df0cc44a032f912f1cc5ec87bfa59584e2ba,laundromat,2026-07-20T18:21:43+00:00,
interiors/mit_indoor67_bathroom_img_2335_fc2debd8b6_bathroom.png,mit_indoor67,bathroom_IMG_2335,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_2335.jpg,1536,2048,a2a617a12173e5a451f0842389cf6f2d7123f6b943812b08c096560b1f79866e,bathroom,2026-07-20T18:21:44+00:00,
interiors/mit_indoor67_bedroom_img_0026_ff7304d410_bedroom.png,mit_indoor67,bedroom_IMG_0026,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bedroom/IMG_0026.jpg,2048,1536,d2c32aa43d1608a9c58c43c576fa326f3040c9f7e99222f1b37e78aff8b269e0,bedroom,2026-07-20T18:21:45+00:00,
interiors/mit_indoor67_elevator_elevator__c00e3916eb_elevator.png,mit_indoor67,elevator_elevator_google_0025,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/elevator/elevator_google_0025.jpg,1200,1600,e4bed7de41568bbcebbdaaa8363a8c1c56bbff8f799261ff31493aa69a6f806d,elevator,2026-07-20T18:21:46+00:00,
interiors/mit_indoor67_locker_room_locker_f41daf6dea_locker_room.png,mit_indoor67,locker_room_locker_room_google_0025,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/locker_room/locker_room_google_0025.jpg,1600,1200,a7afce1eb40f44e50ffa68da6ef47696700a3e0f9f037f11138e492954d72a06,locker_room,2026-07-20T18:21:46+00:00,
interiors/mit_indoor67_bathroom_img_2437_e665b86bca_bathroom.png,mit_indoor67,bathroom_IMG_2437,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bathroom/IMG_2437.jpg,1536,2048,467121da273760b2853be586ca057f7790d8e9e841b85b4fb21d7516cfeb83c1,bathroom,2026-07-20T18:21:47+00:00,
interiors/mit_indoor67_bedroom_img_0028_402ae99275_bedroom.png,mit_indoor67,bedroom_IMG_0028,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/bedroom/IMG_0028.jpg,2048,1536,3fad6572ce0d498fad9f4d09735cd43d074cf47ae57130822fae10d175494944,bedroom,2026-07-20T18:21:48+00:00,
collections/mit_indoor67_clothingstore_klei_199b987c39_clothingstore.png,mit_indoor67,clothingstore_Kleidung1,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/clothingstore/Kleidung1.jpg,1600,1200,fd9245618dddee96115052ebd1fc51161779c0e23679d4efcf78471f8615556e,clothingstore,2026-07-20T18:21:48+00:00,
interiors/mit_indoor67_laboratorywet_labo_9867a6b1bf_laboratorywet.png,mit_indoor67,laboratorywet_laboratorio_quimica_06_04_altavista,dataset,mit_indoor67 research licence,,/Users/davidusa/.cache/l6_kaggle/itsahmad_indoor_scenes_cvpr_2019/indoorCVPR_09/Images/laboratorywet/laboratorio_quimica_06_04_altavista.jpg,1774,1197,d742f2ea54ddc672cf83e41ac9c84dfefea6677bdc5f10785ae6fd5eeedf11b4,laboratorywet,2026-07-20T18:21:49+00:00,
